nom_fichier;version;type_entite;paragraphe;texte_gold;ref_gold;texte_systeme;ref_systeme;score_similarite_pct;statut;TP;FP;FN;contexte
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P5;;;Cartons;;;Faux positif;0;1;0;…, ains de ceux qui sont faits avec du Crayon sur le papier. [CARTONS], ce sont des Desseins aussi grands que l'ouvrage qu'on veut…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P5;;;Jacques Tintorez Peintre Venitien;;;Faux positif;0;1;0;…ce qu'il vouloit avec le pinceau, en quoy il fut esgalé par [Jacques Tintorez Peintre Venitien], qui avoit plustot fait son Tableau que les autres Peintres…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P6;;;Morbido é Pastoso;;;Faux positif;0;1;0;…ter la chair potelée, et proprement ce qu'on dit en Italien [Morbido é Pastoso]. PASTELS, ce sont des crayons, composez de toutes les coule…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P5;LUCAS CANGIASIO;#LucaCambiaso;;;;Faux negatif;0;0;1;…l'enduite) avec L'ANTE du Pinceau (c'est le manche), ce que [LUCAS CANGIASIO], (ce prodigieux Ouvrier pour la Frais, duquel il a esté par…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P5;Prince de Monaco;#HonoreIIDeMonaco;;;;Faux negatif;0;0;1;…e. J'ay faict dessein de me rendre aupres de Monseigneur le [Prince de Monaco], pour avoir l'honneur de servir cét Altesse : Voyla le dess…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P5;Jacques Tintorez;#JacopoTintoretto;;;;Faux negatif;0;0;1;…ce qu'il vouloit avec le pinceau, en quoy il fut esgalé par [Jacques Tintorez] Peintre Venitien, qui avoit plustot fait son Tableau que le…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P7;LEONARD D'AVINCE;#LeonardoDaVinci;;;;Faux negatif;0;0;1;…s choses, sans estre obligez à se mesler parmy les huilles. [LEONARD D'AVINCE], selon le grand Lomasse, excella en cette façon de desseign…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P7;Lomasse;#GiovanniPaoloLomazzo;;;;Faux negatif;0;0;1;…je renvoye le curieux aux riches Traictés de la peinture du [Lomasse]. Et neanmoint je diray en passant, que si la lumiere esclai…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P8;Lomasse;#GiovanniPaoloLomazzo;;;;Faux negatif;0;0;1;…je renvoye le curieux aux riches Traictés de la peinture du [Lomasse]. Et neanmoint je diray en passant, que si la lumiere esclai…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P8;;;Stiles;;;Faux positif;0;1;0;"…entre lez Ouvrages des plus fameux Peintres d'Italie et les [Stiles] des plus encellents Poëtes de la mesme nation ; surquoy je …"
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P8;Poussin;#NicolasPoussin;;;;Faux negatif;0;0;1;… 62 et 62, sont une retranscription d'une lettre de Nicolas [Poussin] à Hilaire Pader. LA PEINTURE PARLANTE DEH. PADER P. P. A TO…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P8;Cangiasio;#LucaCambiaso;;;;Faux negatif;0;0;1;…ite) avec L'ANTE du Pinceau (c'est le manche), ce que LUCAS [CANGIASIO], (ce prodigieux Ouvrier pour la Frais, duquel il a esté par…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P8;Tintoret;#JacopoTintoretto;;;;Faux negatif;0;0;1;…Poussin, ainsi pourroit-on comparer ceux du Cangiasio et du [Tintoret] aux vers ronflans, vigoureux et sçavants du Pere le Moyne. …
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P8;Pere le Moyne;#PierreLeMoyne;;;;Faux negatif;0;0;1;… et du Tintoret aux vers ronflans, vigoureux et sçavants du [Pere le Moyne]. En un mot autant de Stiles parmy les Poetes, autant de man…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P9;;;Peintre Alleman;;;Faux positif;0;1;0;…A, c'est le sommet de la teste selon Albert Duret excellent [Peintre Alleman] qui a escrit de la proportion du corps humain, de la Geomet…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P11;;;Florentin;;;Faux positif;0;1;0;…einture, Sculpture et Architecture. L'Abbé Hierome Ghilini, [Florentin], l'a placé avec de tres-beaux Eloges au rang des illustres …
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P11;;;Homme;;;Faux positif;0;1;0;…fices, et les escortent en ce voyage. Les beaux esprits des [homme]s seulement litterez peuvent mesmes arriver jusqu'icy toucha…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P11;JEAN PAUL LOMASSE;#GiovanniPaoloLomazzo;;;;Faux negatif;0;0;1;…plus solide et le moins embelly. L'ILLUSTRE MILANOIS, C'est [JEAN PAUL LOMASSE]. Le plus Docte et plus intelligent Peintre qui ait jamais e…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P11;Hierome Ghilini;#GirolamoGhilini;;;;Faux negatif;0;0;1;…e Traicté de la Peinture, Sculpture et Architecture. L'Abbé [Hierome Ghilini], Florentin, l'a placé avec de tres-beaux Eloges au rang des…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P12;;;Medecin Italien;;;Faux positif;0;1;0;"…ions : Celle de Baccius Bandinelli est estimée ; celle d'un [Medecin Italien], bon Sculpteur, encore plus, et celle que l'Academie de Pei…"
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P12;;;Anatomique;;;Faux positif;0;1;0;…ensuitte le plastre jetté dans iceux, d'ou sortit la figure [Anatomique], que le Seigneur Dom Domaso Saltarelli Prieur des trois fon…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P12;;;Nicolo Tornioli Peintre;;;Faux positif;0;1;0;… faire modeller du temps que j'estois à Rome, chez le sieur [Nicolo Tornioli Peintre] du Prince Cardinal de Savoye. RONDE-BOSSE, est proprement l…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P12;Dom Domaso Saltarelli;;;;;Faux negatif;0;0;1;…ns iceux, d'ou sortit la figure Anatomique, que le Seigneur [Dom Domaso Saltarelli] Prieur des trois fontaines m'avoit proposé de faire modelle…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P12;Nicolo Tornioli;#NiccoloTornioli;;;;Faux negatif;0;0;1;… faire modeller du temps que j'estois à Rome, chez le sieur [Nicolo Tornioli] Peintre du Prince Cardinal de Savoye. RONDE-BOSSE, est prop…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P20;;;Apis Lazuli;;;Faux positif;0;1;0;"…quante escus l'once : On le tire par un grand artifice du l'[Apis Lazuli] qui est marquetée de petites estoilles d'or ; aussi dit-on …"
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P20;;;Roy;;;Faux positif;0;1;0;… H. Pader P. P. Par ARNAUD COL0MIEZ, Imprimeur ordinaire du [Roy] et de l'Université. Tolose M. DC. LIII. France Paris Biblio…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P20;;;Voyla;;;Faux positif;0;1;0;…nce de Monaco, pour avoir l'honneur de servir cét Altesse : [Voyla] le dessein ideal en blot, les parties duquel sont que je pa…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P20;;;Outremer;;;Faux positif;0;1;0;…basilaire, et de l'os frontal ou coronal par les Sutures. L'[OUTREMER], est un azur tres fin, et le plus beau que le Peintre puiss…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P20;;;Philosophes Chimiques;;;Faux positif;0;1;0;… mines de cuyvre, à cause du Vitriol qui y abonde selon les [Philosophes Chimiques]. De sorte que la longueur du temps fait sur les Tableaux un…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P24;;;Peindre;;;Faux positif;0;1;0;… ce sont des Desseins aussi grands que l'ouvrage qu'on veut [peindre] à Frais, et pour l'ordinaire, on n'y fait que les seuls Tra…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P24;;;Coloriste;;;Faux positif;0;1;0;"…mps et les flammes ; les bons Peintres (j'entens les grands [Coloriste]s et qui sont bien payez) en mettent dans les carnations, po…"
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P24;;;Pinceau;;;Faux positif;0;1;0;…tours (qui demeurent imprimez sur l'enduite) avec L'ANTE du [Pinceau] (c'est le manche), ce que LUCAS CANGIASIO, (ce prodigieux O…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P27;;;Apres;;;Faux positif;0;1;0;"…, et qu'il attachoit à ses espaules pour voler ; si bien qu'[apres] avoir fait la preuve à cachettes en son particulier, il se …"
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P31;;;Peintre ltalien;;;Faux positif;0;1;0;…UIDE RENI, Bolognois (disciple des Caraches) le plus fameux [Peintre ltalien] qui ait esté de son temps. Advis de L'autheur Au lecteur. C…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Advis;;;Faux positif;0;1;0;…) le plus fameux Peintre ltalien qui ait esté de son temps. [Advis] de L'autheur Au lecteur. Cher Lecteur ne t'estonne pas Si m…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_avis_P1;;;Cher Lecteur;;;Faux positif;0;1;0;…n qui ait esté de son temps. Advis de L'autheur Au lecteur. [Cher Lecteur] ne t'estonne pas Si mon stille est mol et bas, Il suit le t…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Inseré;;;Faux positif;0;1;0;…rillon Qui vouloit crytiquer sur les proportions du cheval. [Inseré] dans la traduction du premier livre du Lomasse. Si je t'eus…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;De Maurice;;;Faux positif;0;1;0;…e que la Selle. A monsieur Pader, Peintre De leurs altesses [De Maurice], De savoye, et De Monaco. Sur sa Peinture parlante L'Oracle…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Dieux;;;Faux positif;0;1;0;"… ; Seroit eslevé dans les Cieux, Qu'il s'assoiroit avec les [Dieux] Et prendroit part à leur couronne. Grand PADER, voy quel es…"
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Pinceau;;;Faux positif;0;1;0;…tours (qui demeurent imprimez sur l'enduite) avec L'ANTE du [Pinceau] (c'est le manche), ce que LUCAS CANGIASIO, (ce prodigieux O…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P18;FRANCOIS;;;;;Faux negatif;0;0;1;…dans l'Academie, d'où leurs figures tirent leur nom. Apelle [FRANCOIS], c'est Monsieur N. POUSSIN, la gloire de nostre nation, duq…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P18;N. POUSSIN;#NicolasPoussin;;;;Faux negatif;0;0;1;…rs figures tirent leur nom. Apelle FRANCOIS, c'est Monsieur [N. POUSSIN], la gloire de nostre nation, duquel les plus disertes plume…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P31;GUIDE RENI;#GuidoReni;;;;Faux negatif;0;0;1;…uis la nuque du col sous les parieteaux jusques au cropion. [GUIDE RENI], Bolognois (disciple des Caraches) le plus fameux Peintre l…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_lexique_P31;Caraches;#Carrache;;;;Faux negatif;0;0;1;…aux jusques au cropion. GUIDE RENI, Bolognois (disciple des [Caraches]) le plus fameux Peintre ltalien qui ait esté de son temps. …
Pader_LaPeintureParlante.xml;Vspacy;persName;;Lomasse;#GiovanniPaoloLomazzo;;;;Faux negatif;0;0;1;…je renvoye le curieux aux riches Traictés de la peinture du [Lomasse]. Et neanmoint je diray en passant, que si la lumiere esclai…
Pader_LaPeintureParlante.xml;Vspacy;persName;;Pader;#HilairePader;;;;Faux negatif;0;0;1;…ransciption et indexation Anaïs Mazoué Paris 2028 ? Hilaire [Pader] La peinture parlante de H. Pader P. P. Par ARNAUD COL0MIEZ,…
Pader_LaPeintureParlante.xml;Vspacy;persName;;De Maurice, De savoye;#MauriceDeSavoie;;;;Faux negatif;0;0;1;…e que la Selle. A monsieur Pader, Peintre De leurs altesses [De Maurice, De savoye], et De Monaco. Sur sa Peinture parlante L'Oracle a dit à l'…
Pader_LaPeintureParlante.xml;Vspacy;persName;;De Monaco;#HonoreIIDeMonaco;;;;Faux negatif;0;0;1;… faict dessein de me rendre aupres de Monseigneur le Prince [de Monaco], pour avoir l'honneur de servir cét Altesse : Voyla le dess…
Pader_LaPeintureParlante.xml;Vspacy;persName;;PADER;#HilairePader;;;;Faux negatif;0;0;1;…ransciption et indexation Anaïs Mazoué Paris 2028 ? Hilaire [Pader] La peinture parlante de H. Pader P. P. Par ARNAUD COL0MIEZ,…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;ta Peinture;;;Faux positif;0;1;0;…nime un corps, Tu donnes la vie à des morts, Et la parole à [ta Peinture]. Deucalion eust tant d'enfans, Qu'ils remplirent dans peu d…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Pinceaux;;;Faux positif;0;1;0;"…sté peu couvert de couleurs, avec des stompes (qui sont des [Pinceaux] esmoussez,) et des brouesses courtes ; où la maniere crue p…"
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Copier tes divins;;;Faux positif;0;1;0;…te la Campagne et la Ville : Et l'on verra tant de Pinceaux [Copier tes divins] Tableaux Qu'un seul en produira dix mille. Par son tres-hum…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Tableaux;;;Faux positif;0;1;0;…e c'est la Peinture des Sculpteurs, aussi nomment-ils leurs [Tableaux] cette sorte d'ouvrages, qui sont tousjours plus SECS, que l…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;;;Roy de France;;;Faux positif;0;1;0;"…teur, B.R.D.R. PRIVILEGE DU ROY LOUIS par la grace de Dieu, [Roy de France] et de Navarre ; à nos Amez et Feaux Conseillers les gens te…"
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;;;Prevost;;;Faux positif;0;1;0;…t Feaux Conseillers les gens tenans nos Cours de Parlemens, [Prevost] de Paris, ou son Lieutenant, et à tous autres nos Officiers…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;;;Lieutenant;;;Faux positif;0;1;0;…ens tenans nos Cours de Parlemens, Prevost de Paris, ou son [Lieutenant], et à tous autres nos Officiers qu'il appartiendra, Salut. …
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;;;Imprimer;;;Faux positif;0;1;0;… d'Enigme sur la Peinture Universelle, qu'il desiroit faire [imprimer] pour le mettre en lumiere, c'est pourquoy il Nous a fait su…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;;;Exposant;;;Faux positif;0;1;0;…speciale avons permis et permettons par ces presentes audit [Exposant] de faire imprimer, vendre et distribuer pendant cinq années…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;;;Feal Chancelier le Sieur;;;Faux positif;0;1;0;"…re Biblioteque publique, et un en celle de nostre tres-cher [Feal Chancelier le Sieur] Seguier Chancelier de France ; CAR tel est nostre plaisir. …"
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;;;Aoust;;;Faux positif;0;1;0;… tel est nostre plaisir. DONNÉ à Paris le trentiesme jour d'[Aoust], l'an de grace mil six cens cinquante-sept, et de nostre Re…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;;;Regne;;;Faux positif;0;1;0;…st, l'an de grace mil six cens cinquante-sept, et de nostre [Regne] le quinzieme. Par le Roy en son Conseil, COUPEAU. Sur La pe…
Pader_LaPeintureParlante.xml;Vspacy;persName;;Deucalion;#Deucalion;;;;Faux negatif;0;0;1;…, Tu donnes la vie à des morts, Et la parole à ta Peinture. [Deucalion] eust tant d'enfans, Qu'ils remplirent dans peu de temps, To…
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;LOUIS;#LouisXIV;;;;Faux negatif;0;0;1;"…e. Par son tres-humble serviteur, B.R.D.R. PRIVILEGE DU ROY [LOUIS] par la grace de Dieu, Roy de France et de Navarre ; à nos A…"
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;HILLAIRE PADER;#HilairePader;;;;Faux negatif;0;0;1;…Officiers qu'il appartiendra, Salut. Notre cher et bien amé [HILLAIRE PADER] nous a fait remonstrer qu'il a composé en vers François un …
Pader_LaPeintureParlante.xml;Vspacy;persName;PAD_LPP_privilege_P1;Seguier;#PierreSeguier;;;;Faux negatif;0;0;1;"…et un en celle de nostre tres-cher Feal Chancelier le Sieur [Seguier] Chancelier de France ; CAR tel est nostre plaisir. DONNÉ à …"
Pader_LaPeintureParlante.xml;Vspacy;persName;;Pader;#HilairePader;M Pader;;83;Erreur texte;1;0;0;…ransciption et indexation Anaïs Mazoué Paris 2028 ? Hilaire [Pader] La peinture parlante de H. Pader P. P. Par ARNAUD COL0MIEZ,…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;M Pader;;;Faux positif;0;1;0;… son Conseil, COUPEAU. Sur La peinture parlante. En vers de [M Pader]. Qu'on ne me parle plus d'antique, Laissons-là ces vieux mo…
Pader_LaPeintureParlante.xml;Vspacy;persName;;Paders;#HilairePader;;;;Faux negatif;0;0;1;"… la nique ; Depuis que dans cét univers Il se rencontre des [Paders], Qui pour égaler la Nature, Sçavent donner l'esprit aux Ver…"
Pader_LaPeintureParlante.xml;Vspacy;persName;;la Hire;#LaurentDeLaHyre;;;;Faux negatif;0;0;1;…à la Peinture. Anagramme sur M Pader. Hilaire Pader Pair de [la Hire]. N Nefais plus HILAIRE PADER, Tant de Regrets pour DE LA HI…
Pader_LaPeintureParlante.xml;Vspacy;persName;;HILAIRE PADER;#HilairePader;;;;Faux negatif;0;0;1;… de la transciption et indexation Anaïs Mazoué Paris 2028 ? [Hilaire Pader] La peinture parlante de H. Pader P. P. Par ARNAUD COL0MIEZ,…
Pader_LaPeintureParlante.xml;Vspacy;persName;;DE LA HIRE;#LaurentDeLaHyre;;;;Faux negatif;0;0;1;…le à la Peinture. Anagramme sur M Pader. Hilaire Pader Pair [de la Hire]. N Nefais plus HILAIRE PADER, Tant de Regrets pour DE LA HI…
Pader_LaPeintureParlante.xml;Vspacy;persName;;LA HIRE;#LaurentDeLaHyre;;;;Faux negatif;0;0;1;…à la Peinture. Anagramme sur M Pader. Hilaire Pader Pair de [la Hire]. N Nefais plus HILAIRE PADER, Tant de Regrets pour DE LA HI…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Pader Peintre;;;Faux positif;0;1;0;…'on peut dire Que LA HIRE a trouvé son PAIR. Autre. Hilaire [Pader peintre] tholosain, En toy la hire a trouvé son pareil, En France av…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Poëte;;;Faux positif;0;1;0;"…çon de desseigner. MANIERE, c'est comme le Stille parmy les [Poëte]s, et comme ils sont divers, les Manieres le sont aussi ; de…"
Pader_LaPeintureParlante.xml;Vspacy;persName;;la hire;#LaurentDeLaHyre;;;;Faux negatif;0;0;1;…à la Peinture. Anagramme sur M Pader. Hilaire Pader Pair de [la Hire]. N Nefais plus HILAIRE PADER, Tant de Regrets pour DE LA HI…
Pader_LaPeintureParlante.xml;Vspacy;persName;;HIRE;#LaurentDeLaHyre;;;;Faux negatif;0;0;1;…es corps Spheriques, et non de la plus part de ceux de l'Arc[hire]cture qui ont leurs bornes (quelque disposition qu'ait la lu…
Pader_LaPeintureParlante.xml;Vspacy;persName;;PADER;#HilairePader;;;;Faux negatif;0;0;1;…ransciption et indexation Anaïs Mazoué Paris 2028 ? Hilaire [Pader] La peinture parlante de H. Pader P. P. Par ARNAUD COL0MIEZ,…
Pader_LaPeintureParlante.xml;Vspacy;persName;;Pader;#HilairePader;;;;Faux negatif;0;0;1;…ransciption et indexation Anaïs Mazoué Paris 2028 ? Hilaire [Pader] La peinture parlante de H. Pader P. P. Par ARNAUD COL0MIEZ,…
Pader_LaPeintureParlante.xml;Vspacy;persName;;PADER;#HilairePader;;;;Faux negatif;0;0;1;…ransciption et indexation Anaïs Mazoué Paris 2028 ? Hilaire [Pader] La peinture parlante de H. Pader P. P. Par ARNAUD COL0MIEZ,…
Pader_LaPeintureParlante.xml;Vspacy;persName;;Pader;#HilairePader;;;;Faux negatif;0;0;1;…ransciption et indexation Anaïs Mazoué Paris 2028 ? Hilaire [Pader] La peinture parlante de H. Pader P. P. Par ARNAUD COL0MIEZ,…
Pader_LaPeintureParlante.xml;Vspacy;persName;;Bertrand Molleville.;;Bertrand Molleville;;97;Erreur texte;1;0;0;…s yeux, Enfin on doute qui fait mieux, Ou Pader, ou Nature. [Bertrand Molleville.] POUR MONSIEUR PADER Peintre excellent. SOIT que PADER Ecriv…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Pinçeau;;;Faux positif;0;1;0;…beaux portraits, on ne voit rien de beau : Et son admirable [Pinçeau] N'est égalé que par sa Plume. B.T. À MONSIEUR PADER. Tes En…
Pader_LaPeintureParlante.xml;Vspacy;persName;;;;Ennemis;;;Faux positif;0;1;0;…au N'est égalé que par sa Plume. B.T. À MONSIEUR PADER. Tes [Ennemis] jettans les Yeux, Sur les beautez de ton ouvrage, Crevent, …
